Rxn_name	Comp_correction	Species	Ratelaw						
vP164	Cytoplasm	 PI3K1_mTORC1active ; pPI3K1 + mTORC1active	1.000000E+00						
vP165	Cytoplasm	 pPI3K1 ; PI3K1	1.000000E-03						
vP166	Cytoplasm	 PI3KC1 + PI3KR1 ; PI3K1	1.000000E-03						
vP167	Cytoplasm	 PI3K1 ; PI3KC1 + PI3KR1	1.000000E-04						
vP168	Cytoplasm	 PI3P ; PIP	1.000000E-03						
vP169	Cytoplasm	 G2 + SOS ; G2_SOS	1.000000E-03						
vP170	Cytoplasm	 G2_SOS ; G2 + SOS	1.000000E-04						
vP171	Cytoplasm	 EIF4EBP1 + EIF4E ; EIF4EBP1_EIF4E	1.000000E-03						
vP172	Cytoplasm	 EIF4EBP1_EIF4E ; EIF4EBP1 + EIF4E	1.000000E-02						
vP173	Cytoplasm	  ; PIP2	kP173	4.830000E-01					
vP174	Cytoplasm	 pbCATENIN ; 	kP174*pbCATENIN*TSC	1.000000E-03					
vP175	Cytoplasm	 pERK ; ERK	1.000000E-01						
vP176	Cytoplasm	 ppERK ; pERK	1.000000E-02						
vP177	Nucleus	 ppERKnuc ; ERKnuc	5.000000E-02						
vP178	Cytoplasm	 ppAKT ; pAKT	1.000000E-02						
vP179	Cytoplasm	 pAKT ; AKT	1.000000E-01						
vP180	Cytoplasm	 RhebT ; RhebD	1.000000E-05						
vP181	Cytoplasm	 FOXO ; FOXOnuc	1.000000E-01						
vP182	Nucleus	 FOXOnuc ; FOXO	1.000000E-02						
vP183	Cytoplasm	 PIP2 ; PIP3	5.000000E-06						
vP184	Cytoplasm	 PIP3 ; PIP2	1.000000E-02						
vP185	Cytoplasm	 RasD ; RasT	4.000000E-04						
vP186	Cytoplasm	 RasT ; RasD	1.000000E-02						
vP187	Cytoplasm	 ppMEK + MEKi ; MEKi_ppMEK	1.000000E-03						
vP188	Cytoplasm	 MEKi_ppMEK ; ppMEK + MEKi	1.000000E-04						
vP189	Cytoplasm	 AKT + AKTi ; AKTi_AKT	1.000000E-03						
vP190	Cytoplasm	 AKTi_AKT ; AKT + AKTi	1.000000E-04						
vDP1	Cytoplasm	 MDM2 + ppAKT ; ppAKT_MDM2	0.000000E+00						
vDP2	Cytoplasm	 ppAKT_MDM2 ; MDM2 + ppAKT	0.000000E+00						
vDP3	Cytoplasm	 ppAKT_MDM2 ; pMDM2 + ppAKT	0.000000E+00						
vDP4	Cytoplasm	 pMDM2 ; MDM2	0.000000E+00						
vPA1	Cytoplasm	 BIM + ppERK ; ppERK_BIM	1.000000E-03						
vPA2	Cytoplasm	 ppERK_BIM ; BIM + ppERK	1.000000E-01						
vPA3	Cytoplasm	 ppERK_BIM ; pBIM + ppERK	1.000000E+00						
vPA4	Cytoplasm	 pBIM ; BIM	5.000000E-03						
vPA5	Cytoplasm	 BAD + ppAKT ; ppAKT_BAD	1.000000E-03						
vPA6	Cytoplasm	 ppAKT_BAD ; BAD + ppAKT	1.000000E-01						
vPA7	Cytoplasm	 ppAKT_BAD ; pBAD + ppAKT	1.000000E+00						
vPA8	Cytoplasm	 BAD + ppERK ; ppERK_BAD	1.000000E-03						
vPA9	Cytoplasm	 ppERK_BAD ; BAD + ppERK	1.000000E-01						
vPA10	Cytoplasm	 ppERK_BAD ; pBAD + ppERK	1.000000E+00						
vPA11	Cytoplasm	 pBAD ; BAD	1.000000E-03						
vAd1	Cytoplasm	 L_R ; 	2.688368E-06						
vAd2	Cytoplasm	 Ractive ; 	2.688368E-03						
vAd3	Cytoplasm	 Ractive_flip ; 	1.925409E-04						
vAd4	Cytoplasm	 Ractive_pC8 ; 	2.688368E-06						
vAd5	Cytoplasm	 C8 ; 	2.339785E-04						
vAd6	Cytoplasm	 C8_Bar ; 	2.856690E-05						
vAd7	Cytoplasm	 C8_pC3 ; 	2.339785E-06						
vAd8	Cytoplasm	 C3 ; 	2.327990E-04						
vAd9	Cytoplasm	 C3_pC6 ; 	2.327990E-06						
vAd10	Cytoplasm	 C6 ; 	5.321161E-05						
vAd11	Cytoplasm	 C6_C8 ; 	2.339785E-06						
vAd12	Cytoplasm	 C3_XIAP ; 	2.856690E-05						
vAd13	Cytoplasm	 C3_PARP ; 	2.504434E-06						
vAd14	Cytoplasm	 cPARP ; 	2.504434E-06						
vAd15	Cytoplasm	 C8_Bid ; 	2.832733E-06						
vAd16	Cytoplasm	 tBid ; 	2.832733E-04						
vAd17	Cytoplasm	 tBid_Bcl2c ; 	1.219627E-04						
vAd18	Cytoplasm	 tBid_Bax ; 	2.832733E-06						
vAd19	Cytoplasm	 Baxactive ; 	2.471324E-04						
vAd20	Mitochondrion	 Baxm ; 	2.471324E-06						
vAd21	Mitochondrion	 Bcl2 ; 	1.219627E-04						
vAd22	Mitochondrion	 Baxm_Bcl2 ; 	1.219627E-04						
vAd23	Mitochondrion	 Bax2 ; 	2.471324E-06						
vAd24	Mitochondrion	 Bax2_Bcl2 ; 	1.219627E-04						
vAd25	Mitochondrion	 Bax4 ; 	2.471324E-06						
vAd26	Mitochondrion	 Bax4_Bcl2 ; 	1.219627E-04						
vAd27	Mitochondrion	 CytoCr ; 	1.320401E-06						
vAd28	Mitochondrion	 Smacr ; 	2.099911E-06						
vAd29	Cytoplasm	 CytoC ; 	1.320401E-06						
vAd30	Cytoplasm	 CytoC_Apaf ; 	6.060462E-06						
vAd31	Cytoplasm	 Apafactive ; 	6.060462E-06						
vAd32	Cytoplasm	 Apop ; 	6.060462E-06						
vAd33	Cytoplasm	 Apop_C3 ; 	6.060462E-06						
vAd34	Cytoplasm	 Smac ; 	2.099911E-06						
vAd35	Cytoplasm	 Apop_XIAP ; 	2.856690E-05						
vAd36	Cytoplasm	 Smac_XIAP ; 	2.856690E-05						
vAd37	Cytoplasm	 C3_Ub ; 	2.327990E-06						
vAd38	Cytoplasm	 Bcl2c_BAD ; 	1.219627E-04						
vAd39	Cytoplasm	 Bcl2c_PUMA ; 	1.219627E-04						
vAd40	Cytoplasm	 Bcl2c_NOXA ; 	1.283606E-04						
vAd41	Cytoplasm	 BIM_Bax ; 	6.418029E-05						
vAd42	Cytoplasm	 Bcl2c_BIM ; 	1.219627E-04						
vAd43	Cytoplasm	 ppERK_BIM ; 	6.418029E-05						
vAd44	Cytoplasm	 pBIM ; 	6.418029E-04						
vAd45	Cytoplasm	 ppAKT_BAD ; 	9.247881E-06						
vAd46	Cytoplasm	 pBAD ; 	9.247881E-05						
vAd47	Cytoplasm	 ppERK_BAD ; 	9.247881E-06						
vRd1	Cytoplasm	 pE1 ; 	1.514877E-05						
vRd2	Cytoplasm	 pE2 ; 	1.039638E-05						
vRd3	Cytoplasm	 pE4 ; 	0.000000E+00						
vRd4	Cytoplasm	 E1E1 ; 	1.514877E-05						
vRd5	Cytoplasm	 E1E2 ; 	1.514877E-05						
vRd6	Cytoplasm	 E1E3 ; 	1.514877E-05						
vRd7	Cytoplasm	 E1E4 ; 	1.514877E-05						
vRd8	Cytoplasm	 E2E2 ; 	1.039638E-05						
vRd9	Cytoplasm	 E2E3 ; 	1.233051E-05						
vRd10	Cytoplasm	 E2E4 ; 	1.039638E-05						
vRd11	Cytoplasm	 E3E4 ; 	1.233051E-05						
vRd12	Cytoplasm	 E4E4 ; 	0.000000E+00						
vRd13	Cytoplasm	 Met_Met ; 	6.546783E-06						
vRd14	Cytoplasm	 FrFr ; 	6.546783E-06						
vRd15	Cytoplasm	 IrIr ; 	6.546783E-06						
vRd16	Cytoplasm	 Isr_Isr ; 	2.873745E-05						
vRd17	Cytoplasm	 EE1 ; 	1.514877E-05						
vRd18	Cytoplasm	 HE3 ; 	1.233051E-05						
vRd19	Cytoplasm	 HE4 ; 	0.000000E+00						
vRd20	Cytoplasm	 HGF_Met ; 	6.546783E-06						
vRd21	Cytoplasm	 PPr ; 	6.418029E-05						
vRd22	Cytoplasm	 FFr ; 	6.546783E-06						
vRd23	Cytoplasm	 EE1E2 ; 	1.514877E-05						
vRd24	Cytoplasm	 EE1Ev3 ; 	1.514877E-05						
vRd25	Cytoplasm	 EE1E1 ; 	1.514877E-05						
vRd26	Cytoplasm	 EE1E3 ; 	1.514877E-05						
vRd27	Cytoplasm	 EE1E4 ; 	1.514877E-05						
vRd28	Cytoplasm	 E2HE3 ; 	1.233051E-05						
vRd29	Cytoplasm	 E1HE3 ; 	1.514877E-05						
vRd30	Cytoplasm	 HE3E3 ; 	1.233051E-05						
vRd31	Cytoplasm	 HE3Ev3 ; 	1.233051E-05						
vRd32	Cytoplasm	 HE3E4 ; 	1.233051E-05						
vRd33	Cytoplasm	 E2HE4 ; 	1.039638E-05						
vRd34	Cytoplasm	 HE4Ev3 ; 	0.000000E+00						
vRd35	Cytoplasm	 E1HE4 ; 	1.514877E-05						
vRd36	Cytoplasm	 E3HE4 ; 	1.233051E-05						
vRd37	Cytoplasm	 HE4E4 ; 	0.000000E+00						
vRd38	Cytoplasm	 HGF_Met_Met ; 	6.546783E-06						
vRd39	Cytoplasm	 PPrPr ; 	6.418029E-05						
vRd40	Cytoplasm	 FFrFr ; 	6.546783E-06						
vRd41	Cytoplasm	 IIrIr ; 	6.546783E-06						
vRd42	Cytoplasm	 INS_Isr_Isr ; 	2.873745E-05						
vRd43	Cytoplasm	 EE1EE1 ; 	1.514877E-05						
vRd44	Cytoplasm	 EE1HE3 ; 	1.514877E-05						
vRd45	Cytoplasm	 EE1HE4 ; 	1.514877E-05						
vRd46	Cytoplasm	 HE3HE3 ; 	1.233051E-05						
vRd47	Cytoplasm	 HE3HE4 ; 	1.233051E-05						
vRd48	Cytoplasm	 HE4HE4 ; 	0.000000E+00						
vRd49	Cytoplasm	 HGF_Met_HGF_Met ; 	6.546783E-06						
vRd50	Cytoplasm	 PPrPPr ; 	6.418029E-05						
vRd51	Cytoplasm	 FFrFFr ; 	6.546783E-06						
vRd52	Cytoplasm	 IIrIrI ; 	6.546783E-06						
vRd53	Cytoplasm	 INS_Isr_Isr_INS ; 	2.873745E-05						
vRd54	Cytoplasm	 E1_ppERK ; 	1.514877E-05						
vRd55	Cytoplasm	 E2_ppERK ; 	1.039638E-05						
vRd56	Cytoplasm	 E4_ppERK ; 	3.431828E-06						
vRPd1_1	Cytoplasm	 pEE1E2 ; 	1.514877E-05						
vRPd1_2	Cytoplasm	 pEE1Ev3 ; 	1.514877E-05						
vRPd1_3	Cytoplasm	 pEE1E1 ; 	1.514877E-05						
vRPd1_4	Cytoplasm	 pEE1EE1 ; 	1.514877E-05						
vRPd1_5	Cytoplasm	 pEE1E3 ; 	1.514877E-05						
vRPd1_6	Cytoplasm	 pEE1HE3 ; 	1.514877E-05						
vRPd1_7	Cytoplasm	 pEE1E4 ; 	1.514877E-05						
vRPd1_8	Cytoplasm	 pEE1HE4 ; 	1.514877E-05						
vRPd1_9	Cytoplasm	 pE2HE3 ; 	1.233051E-05						
vRPd1_10	Cytoplasm	 pHE3Ev3 ; 	1.233051E-05						
vRPd1_11	Cytoplasm	 pE1HE3 ; 	1.514877E-05						
vRPd1_12	Cytoplasm	 pHE3E4 ; 	1.233051E-05						
vRPd1_13	Cytoplasm	 pHE3HE4 ; 	1.233051E-05						
vRPd1_14	Cytoplasm	 pE2HE4 ; 	1.039638E-05						
vRPd1_15	Cytoplasm	 pHE4Ev3 ; 	0.000000E+00						
vRPd1_16	Cytoplasm	 pE1HE4 ; 	1.514877E-05						
vRPd1_17	Cytoplasm	 pE3HE4 ; 	1.233051E-05						
vRPd1_18	Cytoplasm	 pHE4E4 ; 	0.000000E+00						
vRPd1_19	Cytoplasm	 pHE4HE4 ; 	0.000000E+00						
vRPd1_20	Cytoplasm	 pHGF_Met_Met ; 	6.546783E-06						
vRPd1_21	Cytoplasm	 pHGF_Met_HGF_Met ; 	6.546783E-06						
vRPd1_22	Cytoplasm	 pPPrPPr ; 	6.418029E-05						
vRPd1_23	Cytoplasm	 pPPrPr ; 	6.418029E-05						
vRPd1_24	Cytoplasm	 pFFrFFr ; 	6.546783E-06						
vRPd1_25	Cytoplasm	 pFFrFr ; 	6.546783E-06						
vRPd1_26	Cytoplasm	 pIIrIr ; 	6.546783E-06						
vRPd1_27	Cytoplasm	 pINS_Isr_Isr ; 	2.873745E-05						
vRPd1_28	Cytoplasm	 pIIrIrI ; 	6.546783E-06						
vRPd1_29	Cytoplasm	 pINS_Isr_Isr_INS ; 	2.873745E-05						
vRPd1_30	Cytoplasm	 pIIrIr_IRS ; 	5.816945E-05						
vRPd1_31	Cytoplasm	 pINS_Isr_Isr_IRS ; 	5.816945E-05						
vRPd1_32	Cytoplasm	 pIIrIrI_IRS ; 	5.816945E-05						
vRPd1_33	Cytoplasm	 pINS_Isr_Isr_INS_IRS ; 	5.816945E-05						
vRPd2_1	Cytoplasm	 Sp_EE1E2 ; 	9.627044E-05						
vRPd2_2	Cytoplasm	 Sp_EE1Ev3 ; 	9.627044E-05						
vRPd2_3	Cytoplasm	 Sp_EE1E1 ; 	9.627044E-05						
vRPd2_4	Cytoplasm	 Sp_EE1EE1 ; 	9.627044E-05						
vRPd2_5	Cytoplasm	 Sp_EE1E3 ; 	9.627044E-05						
vRPd2_6	Cytoplasm	 Sp_EE1HE3 ; 	9.627044E-05						
vRPd2_7	Cytoplasm	 Sp_EE1E4 ; 	9.627044E-05						
vRPd2_8	Cytoplasm	 Sp_EE1HE4 ; 	9.627044E-05						
vRPd2_9	Cytoplasm	 Sp_E2HE3 ; 	9.627044E-05						
vRPd2_10	Cytoplasm	 Sp_HE3Ev3 ; 	9.627044E-05						
vRPd2_11	Cytoplasm	 Sp_E1HE3 ; 	9.627044E-05						
vRPd2_12	Cytoplasm	 Sp_HE3E4 ; 	9.627044E-05						
vRPd2_13	Cytoplasm	 Sp_HE3HE4 ; 	9.627044E-05						
vRPd2_14	Cytoplasm	 Sp_E2HE4 ; 	9.627044E-05						
vRPd2_15	Cytoplasm	 Sp_HE4Ev3 ; 	9.627044E-05						
vRPd2_16	Cytoplasm	 Sp_E1HE4 ; 	9.627044E-05						
vRPd2_17	Cytoplasm	 Sp_E3HE4 ; 	9.627044E-05						
vRPd2_18	Cytoplasm	 Sp_HE4E4 ; 	9.627044E-05						
vRPd2_19	Cytoplasm	 Sp_HE4HE4 ; 	9.627044E-05						
vRPd2_20	Cytoplasm	 Sp_HGF_Met_Met ; 	9.627044E-05						
vRPd2_21	Cytoplasm	 Sp_HGF_Met_HGF_Met ; 	9.627044E-05						
vRPd2_22	Cytoplasm	 Sp_PPrPPr ; 	9.627044E-05						
vRPd2_23	Cytoplasm	 Sp_PPrPr ; 	9.627044E-05						
vRPd2_24	Cytoplasm	 Sp_FFrFFr ; 	9.627044E-05						
vRPd2_25	Cytoplasm	 Sp_FFrFr ; 	9.627044E-05						
vRPd2_26	Cytoplasm	 Sp_IIrIr ; 	9.627044E-05						
vRPd2_27	Cytoplasm	 Sp_INS_Isr_Isr ; 	9.627044E-05						
vRPd2_28	Cytoplasm	 Sp_IIrIrI ; 	9.627044E-05						
vRPd2_29	Cytoplasm	 Sp_INS_Isr_Isr_INS ; 	9.627044E-05						
vRPd3_1	Cytoplasm	 EE1E2int ; 	2.130100E-04						
vRPd3_2	Cytoplasm	 EE1Ev3int ; 	2.130100E-04						
vRPd3_3	Cytoplasm	 EE1E1int ; 	8.371100E-04						
vRPd3_4	Cytoplasm	 EE1EE1int ; 	8.371100E-04						
vRPd3_5	Cytoplasm	 EE1E3int ; 	2.130100E-04						
vRPd3_6	Cytoplasm	 EE1HE3int ; 	2.130100E-04						
vRPd3_7	Cytoplasm	 EE1E4int ; 	2.130100E-04						
vRPd3_8	Cytoplasm	 EE1HE4int ; 	2.130100E-04						
vRPd3_9	Cytoplasm	 E2HE3int ; 	8.710600E-05						
vRPd3_10	Cytoplasm	 HE3Ev3int ; 	8.710600E-05						
vRPd3_11	Cytoplasm	 E1HE3int ; 	2.130100E-04						
vRPd3_12	Cytoplasm	 HE3E4int ; 	8.710600E-05						
vRPd3_13	Cytoplasm	 HE3HE4int ; 	8.710600E-05						
vRPd3_14	Cytoplasm	 E2HE4int ; 	8.710600E-05						
vRPd3_15	Cytoplasm	 HE4Ev3int ; 	8.710600E-05						
vRPd3_16	Cytoplasm	 E1HE4int ; 	2.130100E-04						
vRPd3_17	Cytoplasm	 E3HE4int ; 	8.710600E-05						
vRPd3_18	Cytoplasm	 HE4E4int ; 	8.710600E-05						
vRPd3_19	Cytoplasm	 HE4HE4int ; 	8.710600E-05						
vRPd3_20	Cytoplasm	 HGF_Met_Metint ; 	8.710600E-05						
vRPd3_21	Cytoplasm	 HGF_Met_HGF_Metint ; 	8.710600E-05						
vRPd3_22	Cytoplasm	 PPrPPrint ; 	8.710600E-05						
vRPd3_23	Cytoplasm	 PPrPrint ; 	8.710600E-05						
vRPd3_24	Cytoplasm	 FFrFFrint ; 	8.710600E-05						
vRPd3_25	Cytoplasm	 FFrFrint ; 	8.710600E-05						
vRPd3_26	Cytoplasm	 IIrIr_int ; 	8.710600E-05						
vRPd3_27	Cytoplasm	 INS_Isr_Isr_int ; 	8.710600E-05						
vRPd3_28	Cytoplasm	 IIrIrI_int ; 	8.710600E-05						
vRPd3_29	Cytoplasm	 INS_Isr_Isr_INS_int ; 	8.710600E-05						
vRPd4_1	Cytoplasm	 pEE1E2int ; 	2.130100E-04						
vRPd4_2	Cytoplasm	 pEE1Ev3int ; 	2.130100E-04						
vRPd4_3	Cytoplasm	 pEE1E1int ; 	8.371100E-04						
vRPd4_4	Cytoplasm	 pEE1EE1int ; 	8.371100E-04						
vRPd4_5	Cytoplasm	 pEE1E3int ; 	2.130100E-04						
vRPd4_6	Cytoplasm	 pEE1HE3int ; 	2.130100E-04						
vRPd4_7	Cytoplasm	 pEE1E4int ; 	2.130100E-04						
vRPd4_8	Cytoplasm	 pEE1HE4int ; 	2.130100E-04						
vRPd4_9	Cytoplasm	 pE2HE3int ; 	8.710600E-05						
vRPd4_10	Cytoplasm	 pHE3Ev3int ; 	8.710600E-05						
vRPd4_11	Cytoplasm	 pE1HE3int ; 	2.130100E-04						
vRPd4_12	Cytoplasm	 pHE3E4int ; 	8.710600E-05						
vRPd4_13	Cytoplasm	 pHE3HE4int ; 	8.710600E-05						
vRPd4_14	Cytoplasm	 pE2HE4int ; 	8.710600E-05						
vRPd4_15	Cytoplasm	 pHE4Ev3int ; 	8.710600E-05						
vRPd4_16	Cytoplasm	 pE1HE4int ; 	2.130100E-04						
vRPd4_17	Cytoplasm	 pE3HE4int ; 	8.710600E-05						
vRPd4_18	Cytoplasm	 pHE4E4int ; 	8.710600E-05						
vRPd4_19	Cytoplasm	 pHE4HE4int ; 	8.710600E-05						
vRPd4_20	Cytoplasm	 pHGF_Met_Metint ; 	8.710600E-05						
vRPd4_21	Cytoplasm	 pHGF_Met_HGF_Metint ; 	8.710600E-05						
vRPd4_22	Cytoplasm	 pPPrPPrint ; 	8.710600E-05						
vRPd4_23	Cytoplasm	 pPPrPrint ; 	8.710600E-05						
vRPd4_24	Cytoplasm	 pFFrFFrint ; 	8.710600E-05						
vRPd4_25	Cytoplasm	 pFFrFrint ; 	8.710600E-05						
vRPd4_26	Cytoplasm	 pIIrIr_int ; 	8.710600E-05						
vRPd4_27	Cytoplasm	 pINS_Isr_Isr_int ; 	8.710600E-05						
vRPd4_28	Cytoplasm	 pIIrIrI_int ; 	8.710600E-05						
vRPd4_29	Cytoplasm	 pINS_Isr_Isr_INS_int ; 	8.710600E-05						
vRPd4_30	Cytoplasm	 pIIrIr_int_IRS ; 	8.710600E-05						
vRPd4_31	Cytoplasm	 pINS_Isr_Isr_int_IRS ; 	8.710600E-05						
vRPd4_32	Cytoplasm	 pIIrIrI_int_IRS ; 	8.710600E-05						
vRPd4_33	Cytoplasm	 pINS_Isr_Isr_INS_int_IRS ; 	8.710600E-05						
vRPd5_1	Cytoplasm	 pEE1E2_G2_SOS ; 	1.514877E-05						
vRPd5_2	Cytoplasm	 pEE1Ev3_G2_SOS ; 	1.514877E-05						
vRPd5_3	Cytoplasm	 pEE1E1_G2_SOS ; 	1.514877E-05						
vRPd5_4	Cytoplasm	 pEE1EE1_G2_SOS ; 	1.514877E-05						
vRPd5_5	Cytoplasm	 pEE1E3_G2_SOS ; 	1.514877E-05						
vRPd5_6	Cytoplasm	 pEE1HE3_G2_SOS ; 	1.514877E-05						
vRPd5_7	Cytoplasm	 pEE1E4_G2_SOS ; 	1.514877E-05						
vRPd5_8	Cytoplasm	 pEE1HE4_G2_SOS ; 	1.514877E-05						
vRPd5_9	Cytoplasm	 pE2HE3_G2_SOS ; 	1.233051E-05						
vRPd5_10	Cytoplasm	 pHE3Ev3_G2_SOS ; 	1.233051E-05						
vRPd5_11	Cytoplasm	 pE1HE3_G2_SOS ; 	1.514877E-05						
vRPd5_12	Cytoplasm	 pHE3E4_G2_SOS ; 	1.233051E-05						
vRPd5_13	Cytoplasm	 pHE3HE4_G2_SOS ; 	1.233051E-05						
vRPd5_14	Cytoplasm	 pE2HE4_G2_SOS ; 	1.118124E-05						
vRPd5_15	Cytoplasm	 pHE4Ev3_G2_SOS ; 	1.118124E-05						
vRPd5_16	Cytoplasm	 pE1HE4_G2_SOS ; 	1.514877E-05						
vRPd5_17	Cytoplasm	 pE3HE4_G2_SOS ; 	1.233051E-05						
vRPd5_18	Cytoplasm	 pHE4E4_G2_SOS ; 	1.118124E-05						
vRPd5_19	Cytoplasm	 pHE4HE4_G2_SOS ; 	1.118124E-05						
vRPd5_20	Cytoplasm	 pHGF_Met_Met_G2_SOS ; 	1.118124E-05						
vRPd5_21	Cytoplasm	 pHGF_Met_HGF_Met_G2_SOS ; 	1.118124E-05						
vRPd5_22	Cytoplasm	 pPPrPPr_G2_SOS ; 	6.418029E-05						
vRPd5_23	Cytoplasm	 pPPrPr_G2_SOS ; 	6.418029E-05						
vRPd5_24	Cytoplasm	 pFFrFFr_G2_SOS ; 	1.118124E-05						
vRPd5_25	Cytoplasm	 pFFrFr_G2_SOS ; 	1.118124E-05						
vRPd5_26	Cytoplasm	 pIIrIr_IRS_G2_SOS ; 	5.816945E-05						
vRPd5_27	Cytoplasm	 pINS_Isr_Isr_IRS_G2_SOS ; 	5.816945E-05						
vRPd5_28	Cytoplasm	 pIIrIrI_IRS_G2_SOS ; 	5.816945E-05						
vRPd5_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_G2_SOS ; 	5.816945E-05						
vRPd6_1	Cytoplasm	 pEE1E2int_G2_SOS ; 	2.130100E-04						
vRPd6_2	Cytoplasm	 pEE1Ev3int_G2_SOS ; 	2.130100E-04						
vRPd6_3	Cytoplasm	 pEE1E1int_G2_SOS ; 	8.371100E-04						
vRPd6_4	Cytoplasm	 pEE1EE1int_G2_SOS ; 	8.371100E-04						
vRPd6_5	Cytoplasm	 pEE1E3int_G2_SOS ; 	2.130100E-04						
vRPd6_6	Cytoplasm	 pEE1HE3int_G2_SOS ; 	2.130100E-04						
vRPd6_7	Cytoplasm	 pEE1E4int_G2_SOS ; 	2.130100E-04						
vRPd6_8	Cytoplasm	 pEE1HE4int_G2_SOS ; 	2.130100E-04						
vRPd6_9	Cytoplasm	 pE2HE3int_G2_SOS ; 	8.710600E-05						
vRPd6_10	Cytoplasm	 pHE3Ev3int_G2_SOS ; 	8.710600E-05						
vRPd6_11	Cytoplasm	 pE1HE3int_G2_SOS ; 	2.130100E-04						
vRPd6_12	Cytoplasm	 pHE3E4int_G2_SOS ; 	8.710600E-05						
vRPd6_13	Cytoplasm	 pHE3HE4int_G2_SOS ; 	8.710600E-05						
vRPd6_14	Cytoplasm	 pE2HE4int_G2_SOS ; 	8.710600E-05						
vRPd6_15	Cytoplasm	 pHE4Ev3int_G2_SOS ; 	8.710600E-05						
vRPd6_16	Cytoplasm	 pE1HE4int_G2_SOS ; 	2.130100E-04						
vRPd6_17	Cytoplasm	 pE3HE4int_G2_SOS ; 	8.710600E-05						
vRPd6_18	Cytoplasm	 pHE4E4int_G2_SOS ; 	8.710600E-05						
vRPd6_19	Cytoplasm	 pHE4HE4int_G2_SOS ; 	8.710600E-05						
vRPd6_20	Cytoplasm	 pHGF_Met_Metint_G2_SOS ; 	8.710600E-05						
vRPd6_21	Cytoplasm	 pHGF_Met_HGF_Metint_G2_SOS ; 	8.710600E-05						
vRPd6_22	Cytoplasm	 pPPrPPrint_G2_SOS ; 	8.710600E-05						
vRPd6_23	Cytoplasm	 pPPrPrint_G2_SOS ; 	8.710600E-05						
vRPd6_24	Cytoplasm	 pFFrFFrint_G2_SOS ; 	8.710600E-05						
vRPd6_25	Cytoplasm	 pFFrFrint_G2_SOS ; 	8.710600E-05						
vRPd6_26	Cytoplasm	 pIIrIr_int_IRS_G2_SOS ; 	8.710600E-05						
vRPd6_27	Cytoplasm	 pINS_Isr_Isr_int_IRS_G2_SOS ; 	8.710600E-05						
vRPd6_28	Cytoplasm	 pIIrIrI_int_IRS_G2_SOS ; 	8.710600E-05						
vRPd6_29	Cytoplasm	 pINS_Isr_Isr_INS_int_IRS_G2_SOS ; 	8.710600E-05						
vRPd7_1	Cytoplasm	 pEE1E2_PLCg ; 	1.514877E-05						
vRPd7_2	Cytoplasm	 pEE1Ev3_PLCg ; 	1.514877E-05						
vRPd7_3	Cytoplasm	 pEE1E1_PLCg ; 	1.514877E-05						
vRPd7_4	Cytoplasm	 pEE1EE1_PLCg ; 	1.514877E-05						
vRPd7_5	Cytoplasm	 pEE1E3_PLCg ; 	1.514877E-05						
vRPd7_6	Cytoplasm	 pEE1HE3_PLCg ; 	1.514877E-05						
vRPd7_7	Cytoplasm	 pEE1E4_PLCg ; 	1.514877E-05						
vRPd7_8	Cytoplasm	 pEE1HE4_PLCg ; 	1.514877E-05						
vRPd7_9	Cytoplasm	 pE2HE3_PLCg ; 	1.233051E-05						
vRPd7_10	Cytoplasm	 pHE3Ev3_PLCg ; 	1.233051E-05						
vRPd7_11	Cytoplasm	 pE1HE3_PLCg ; 	1.514877E-05						
vRPd7_12	Cytoplasm	 pHE3E4_PLCg ; 	1.233051E-05						
vRPd7_13	Cytoplasm	 pHE3HE4_PLCg ; 	1.233051E-05						
vRPd7_14	Cytoplasm	 pE2HE4_PLCg ; 	1.039638E-05						
vRPd7_15	Cytoplasm	 pHE4Ev3_PLCg ; 	6.217013E-06						
vRPd7_16	Cytoplasm	 pE1HE4_PLCg ; 	1.514877E-05						
vRPd7_17	Cytoplasm	 pE3HE4_PLCg ; 	1.233051E-05						
vRPd7_18	Cytoplasm	 pHE4E4_PLCg ; 	6.217013E-06						
vRPd7_19	Cytoplasm	 pHE4HE4_PLCg ; 	6.217013E-06						
vRPd7_20	Cytoplasm	 pHGF_Met_Met_PLCg ; 	6.546783E-06						
vRPd7_21	Cytoplasm	 pHGF_Met_HGF_Met_PLCg ; 	6.546783E-06						
vRPd7_22	Cytoplasm	 pPPrPPr_PLCg ; 	6.418029E-05						
vRPd7_23	Cytoplasm	 pPPrPr_PLCg ; 	6.418029E-05						
vRPd7_24	Cytoplasm	 pFFrFFr_PLCg ; 	6.546783E-06						
vRPd7_25	Cytoplasm	 pFFrFr_PLCg ; 	6.546783E-06						
vRPd7_26	Cytoplasm	 pIIrIr_IRS_PLCg ; 	5.816945E-05						
vRPd7_27	Cytoplasm	 pINS_Isr_Isr_IRS_PLCg ; 	5.816945E-05						
vRPd7_28	Cytoplasm	 pIIrIrI_IRS_PLCg ; 	5.816945E-05						
vRPd7_29	Cytoplasm	 pINS_Isr_Isr_INS_IRS_PLCg ; 	5.816945E-05						
vRPd8_1	Cytoplasm	 pEE1E2_PI3K1 ; 	1.514877E-05						
vRPd8_2	Cytoplasm	 pEE1Ev3_PI3K1 ; 	1.514877E-05						
vRPd8_3	Cytoplasm	 pEE1E1_PI3K1 ; 	1.514877E-05						
